iCode	sName	sPrefab	sIcon	iType	iClass	iParts	iOp01	iFGrade	iPrice	iHP	iSP	iSTR	iAGI	iINT	iVIT	iPATK	iMATK	iPDEF	iMDEF	iCRI	iACRI	iHPRG	iSPRG	iHPST	iRSPC	iACC	iDG	iSBLK	iWBLK	iPPEN	iIMDEF	iRSTN	iRSLC	iRSLP	iRPTF	iRFRZ	iRCTA	iRAB	iIHEAL	iUSL	iDR	fATKI	iMat01	iMat01C	iMat02	iMat02C	iMat03	iMat03C	iMat04	iMat04C	sInfo	sDropInfo
930000202	나태마왕 2~5위보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000203	나태마왕 참여보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000204	나태마왕 처치보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000301	타락의심장 1위보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000302	타락의심장 2~5위보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000303	타락의심장 참여보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000304	타락의심장 처치보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000401	빙하마룡 1위보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000402	빙하마룡 2~5위보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000403	빙하마룡 참여보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000404	빙하마룡 처치보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000501	화염군주 1위보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000502	화염군주 2~5위보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000503	화염군주 참여보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000504	화염군주 처치보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000601	얼어붙은사신 1위보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000602	얼어붙은사신 2~5위보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000603	얼어붙은사신 참여보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000604	얼어붙은사신 처치보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000701	황혼지옥군주 1위보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000702	황혼지옥군주 2~5위보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000703	황혼지옥군주 참여보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000704	황혼지옥군주 처치보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930010001	태산거신 보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930010002	전신사령 보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930010003	염화마인 보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930010004	서리거인 보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930010005	지옥혈투사 보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930010006	혼돈수호병 보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930010007	광폭마령 보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930010008	연옥마수 보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930010009	혈기마령 보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930010010	폭풍대마왕 보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930010011	혼돈여황제 보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930020001	용암요새 보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930020002	악몽요새 보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930020003	폭풍요새 보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930020004	마적요새 보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930030001	서버보스 1위보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930030002	서버보스 2~5위보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930030003	서버보스 참여보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930030004	서버보스 처치보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930040001	고대도서 관문5	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930040002	고대도서 관문10	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930040003	고대도서 관문15	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930040004	고대도서 관문20	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930040005	고대도서 관문25	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930040006	고대도서 관문30	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930040007	고대도서 관문35	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930040008	고대도서 관문40	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930040009	고대도서 관문45	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930041001	흑철휘장	null	MagicPattern01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930041002	혈상휘장	null	MagicPattern02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930041003	미스릴휘장	null	MagicPattern03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930041004	성금휘장	null	MagicPattern04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930041005	청해휘장	null	MagicPattern05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930041006	등사휘장	null	MagicPattern06	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930041007	불노휘장	null	MagicPattern07	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930041008	한빙휘장	null	MagicPattern08	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930041009	염구휘장	null	MagicPattern09	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930041010	여화휘장	null	MagicPattern10	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940000001	부활석	null	earring_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940000002	보스요새열쇠	null	Gem_Empty	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940000003	황금상자	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940010001	공격단 Lv.1	null	MagicStone02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940010002	공격단 Lv.2	null	MagicStone02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940010003	공격단 Lv.3	null	MagicStone02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940010004	공격단 Lv.4	null	MagicStone02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940010005	공격단 Lv.5	null	MagicStone02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940010006	공격단 Lv.6	null	MagicStone02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940010007	공격단 Lv.7	null	MagicStone02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940010008	공격단 Lv.8	null	MagicStone02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940010009	공격단 Lv.9	null	MagicStone02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940011001	방어단 Lv.1	null	MagicStone05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940011002	방어단 Lv.2	null	MagicStone05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940011003	방어단 Lv.3	null	MagicStone05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940011004	방어단 Lv.4	null	MagicStone05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940011005	방어단 Lv.5	null	MagicStone05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940011006	방어단 Lv.6	null	MagicStone05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940011007	방어단 Lv.7	null	MagicStone05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940011008	방어단 Lv.8	null	MagicStone05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940011009	방어단 Lv.9	null	MagicStone05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940012001	생명단 Lv.1	null	MagicStone04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940012002	생명단 Lv.2	null	MagicStone04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940012003	생명단 Lv.3	null	MagicStone04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940012004	생명단 Lv.4	null	MagicStone04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940012005	생명단 Lv.5	null	MagicStone04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940012006	생명단 Lv.6	null	MagicStone04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940012007	생명단 Lv.7	null	MagicStone04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940012008	생명단 Lv.8	null	MagicStone04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
940012009	생명단 Lv.9	null	MagicStone04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
